URL,Is 404,Status Code,Response Time,Error
https://waymotorworks.com/manufacturers/?page=14,True,404,0.6,HTTP Error 404: Not Found
http://www.waymotorworks.com/used-p-s-tank-and-expansion-tank-bracket-r50-r52-r53.html?js=n,False,200,1.875,
http://www.waymotorworks.com/09-10-cabrio-r57/maintenance/index3.html?sort_direction=1,True,404,1.171,HTTP Error 404: Not Found
https://www.waymotorworks.com/crank-pulley-removal-tool-r52-r53.html,False,200,1.368,
https://www.waymotorworks.com/oil-cooler-hoses-cooper-s-r52-r53.html,False,200,1.397,
https://www.waymotorworks.com/performance/index10.html,True,404,1.004,HTTP Error 404: Not Found
https://www.waymotorworks.com/h-sport-rear-adjustable-sway-bar-19mm.html,False,200,1.238,
https://www.waymotorworks.com/hawk-hps-r60-r61-countryman-paceman-s-brake-pads.html?printable=Y,True,404,1.283,HTTP Error 404: Not Found
https://www.waymotorworks.com/aluminum-rear-trailing-arm-conversion-kit.html,False,200,1.622,
https://www.waymotorworks.com/stainless-steel-brake-lines-f55-f56-f57.html?js=n,False,200,1.601,
https://www.waymotorworks.com/mini-countryman-oem-tow-hook-r60-r61.html?js=n,False,200,2.049,
https://www.waymotorworks.com/transmission-mount-r52-r53-cooper-s.html,False,200,1.894,
http://www.waymotorworks.com/magnetic-supercharger-drain-plug-02-06-mini-cooper-and-cooper-s.html,False,200,1.263,
https://www.waymotorworks.com/front-bumper-cover-screw-set-r52-r53.html,False,200,1.644,
https://www.waymotorworks.com/bosch-n18-high-pressure-mechanical-fuel-pump.html?js=n,False,200,1.376,
https://www.waymotorworks.com/clubman-final-edition-short-sleeve-t-shirt.html?js=n,False,200,1.501,
http://www.waymotorworks.com/13-paceman-s-r61/interior/index2.html,False,200,1.653,
https://www.waymotorworks.com/gloss-black-notch-scoop-f54-f55-f56-f57.html?js=n,False,200,1.939,
https://www.waymotorworks.com/gloss-black-notch-scoop-f54-f55-f56-f57.html?printable=Y,False,200,1.74,
https://www.waymotorworks.com/samco-intake-hose-r55-r56-r57.html,False,200,1.175,
https://www.waymotorworks.com/center-armrest-f55-f56.html,False,200,1.626,
https://www.waymotorworks.com/02-06-cooper-r50/index22.html?js=n,False,200,1.383,
https://www.waymotorworks.com/07-cooper-r56/index5.html?sort=title,False,200,1.407,
http://www.waymotorworks.com/05-08-cooper-cabrio-s-r52/index28.html?sort=price,False,200,1.367,
https://www.waymotorworks.com/09-cooper-cabrio-s-r57/brakes/sensors-lines-fluid-more/index2.html,False,200,1.448,
http://www.waymotorworks.com/silver-turn-signal-bulbs-r60-r61.html,False,200,1.762,
https://www.waymotorworks.com/neuf-abarth-performance-exhaust.html,True,404,0.959,HTTP Error 404: Not Found
https://www.waymotorworks.com/kw-variant-3-coilovers-f60-countryman.html,True,404,0.924,HTTP Error 404: Not Found
http://www.waymotorworks.com/stoptech-drilled-and-slotted-brake-rotors-r55-r56-r57-r58-r59-cooper-s.html,False,200,1.355,
http://www.waymotorworks.com/09-cooper-cabrio-r57/exterior/index2.html?printable=Y,True,404,1.174,HTTP Error 404: Not Found
https://www.waymotorworks.com/aft-lower-steering-column-shaft-r50-r52-r53.html?printable=Y,False,200,1.348,
http://www.waymotorworks.com/12-coupe-s-r58/handling/index2.html?sort=title,True,404,1.19,HTTP Error 404: Not Found
https://www.waymotorworks.com/lower-radiator-hose-for-r50-r52-cooper-non-s.html,False,200,1.391,
https://www.waymotorworks.com/john-cooper-works-r53-engine.html,False,200,1.336,
http://www.waymotorworks.com/afe-magnum-force-intake-n18-engine.html,False,200,1.66,
https://www.waymotorworks.com/specials-and-used-parts/index6.html,True,404,1.051,HTTP Error 404: Not Found
https://www.waymotorworks.com/05-08-cooper-cabrio-r52/performance/drivetrain/electrical/index2.html,True,404,0.924,HTTP Error 404: Not Found
https://waymotorworks.com/manufacturers/?page=112,True,404,0.589,HTTP Error 404: Not Found
http://www.waymotorworks.com/m7-carbon-fiber-shift-,True,404,1.179,HTTP Error 404: Not Found
https://www.waymotorworks.com/mini-oem-tow-hook.html,False,200,1.313,
https://www.waymotorworks.com/R60-Countryman-S-exterior/index4.html,True,404,0.965,HTTP Error 404: Not Found
http://www.waymotorworks.com/bilstein-pss10-coilovers-f56.html,True,404,1.15,HTTP Error 404: Not Found
http://www.waymotorworks.com/used-parts/index5.html,False,200,1.243,
https://www.waymotorworks.com/pass-cv-axle-carrier-bearing-r52-r53-cooper-s.html,True,404,0.937,HTTP Error 404: Not Found
https://www.waymotorworks.com/xenon-washer-cover.html?printable=Y,False,200,1.415,
http://www.waymotorworks.com/radiator-fan-r55-r56-r57-r58-r59-r60-r61.html,False,200,1.624,
http://www.waymotorworks.com/samco-intake-hose-r55-r56-r57.html,False,200,1.251,
https://www.waymotorworks.com/mini-cooper-s-hood-heat-insulation-clips-r55-r56-r57.html?printable=Y,True,404,0.925,HTTP Error 404: Not Found
https://www.waymotorworks.com/accessories/index5.html?js=n,True,404,0.951,HTTP Error 404: Not Found
http://www.waymotorworks.com/milltek-valvesonic-exhaust-for-f56-mini-cooper-s.html,True,404,1.179,HTTP Error 404: Not Found
http://www.waymotorworks.com/05-08-cooper-cabrio-s-r52/performance/index8.html?sort_direction=1,True,404,1.226,HTTP Error 404: Not Found
https://www.waymotorworks.com/aft-water-pump-pulley-r55-r56-r57-r58-r59-r60-r61.html,False,200,1.389,
http://www.waymotorworks.com/used-exhaust-cam-n14-engine.html,True,404,1.21,HTTP Error 404: Not Found
https://waymotorworks.com/manufacturers/?page=117,False,200,1.137,
http://www.waymotorworks.com/12-roadster-r59/maintenance/all/index3.html?js=n,True,404,1.188,HTTP Error 404: Not Found
http://www.waymotorworks.com/n12-n16-cam-sprocket-bolts-r55-r56-r57-r58-r59-r60-r61-cooper-non-s.html,True,404,1.158,HTTP Error 404: Not Found
http://www.waymotorworks.com/h-r-sport-springs-fiat-124-spider.html,False,200,1.286,
https://www.waymotorworks.com/turbocharger-oil-line-banjo-bolts-r55-r56-r57-r58-r59-r60-r61.html,True,404,0.93,HTTP Error 404: Not Found
https://www.waymotorworks.com/john-cooper-works-n14-complete-engine.html,True,404,0.912,HTTP Error 404: Not Found
http://www.waymotorworks.com/used-a-c-hose-from-compressor-to-evaporator-r50-r52-r53.html,False,200,1.613,
https://www.waymotorworks.com/12-coupe-s-r58/handling/suspension/braces-bushings-plates/index2.html,True,404,0.922,HTTP Error 404: Not Found
https://www.waymotorworks.com/used-parts/index4.html,True,404,0.979,HTTP Error 404: Not Found
https://www.waymotorworks.com/used-parts/index9.html,False,200,1.386,
http://www.waymotorworks.com/zimmerman-brake-rotors-f54-f55-f56-f57-cooper-non-s.html,False,200,1.61,
http://www.waymotorworks.com/wmw-supercharger-pulley-bolts.html,True,404,1.199,HTTP Error 404: Not Found
https://www.waymotorworks.com/maintenance/index6.html?sort_direction=1,True,404,0.922,HTTP Error 404: Not Found
